# Vertex List
# V,vertexid,longitude,latitude,x*,y*
E,4334,4352,50.1328946932219,12th St Expy,,
E,4334,54825,102.10473189789836,Interstate 395,,
E,4362,91310,56.05513365885143,Maine Ave,,
E,4442,56049,174.44426753596207,Southern Ave,,
E,56049,4442,174.44426753596207,Southern Ave,,
E,4443,50053,107.02234476186528,???,,
E,50053,4443,107.02234476186528,???,,
E,4484,18179,147.37919266558288,MacArthur Blvd,,
E,18179,4484,147.37919266558288,MacArthur Blvd,,
E,4484,107967,108.05370643001723,???,,
E,107967,4484,108.05370643001723,???,,
E,4506,77015,39.94389460702529,???,,
E,77015,4506,39.94389460702529,???,,
E,4510,66668,45.98778449334222,???,,
E,66668,4510,45.98778449334222,???,,
E,4518,27703,205.68192220304368,???,,
E,27703,4518,205.68192220304368,???,,
E,4548,118604,50.54016214915798,???,,
E,118604,4548,50.54016214915798,???,,
E,4587,94732,135.35971712392825,1st St,,
E,94732,4587,135.35971712392825,1st St,,
E,4682,39502,261.04700962225724,???,,
E,39502,4682,261.04700962225724,???,,
E,4709,4736,201.67727560117655,???,,
E,4736,4709,201.67727560117655,???,,
E,4809,76579,140.42639488260497,Rockwood Pkwy,,
E,76579,4809,140.42639488260497,Rockwood Pkwy,,
E,4809,147665,70.81433685953519,Glenbrook Rd,,
E,147665,4809,70.81433685953519,Glenbrook Rd,,
E,4832,100082,115.01202167161009,???,,
E,100082,4832,115.01202167161009,???,,
E,4853,4875,75.74730645649845,Highwood Pl,,
E,4875,4853,75.74730645649845,Highwood Pl,,
E,4882,108356,122.12286247395134,48th Pl,,
E,108356,4882,122.12286247395134,48th Pl,,
E,4937,4958,64.02296677698244,???,,
E,4958,4937,64.02296677698244,???,,
E,4993,116237,176.04450098125136,E St,,
E,116237,4993,176.04450098125136,E St,,
E,5013,78965,90.47683548598857,53rd St,,
E,5019,5038,78.73302402515533,47th St,,
E,5038,5019,78.73302402515533,47th St,,
E,5045,119857,67.52118451415865,Garfield St,,
E,119857,5045,67.52118451415865,Garfield St,,
E,5092,49386,154.07067085641017,Woodley Rd,,
E,49386,5092,154.07067085641017,Woodley Rd,,
E,5133,53635,61.170005404555525,???,,
E,53635,5133,61.170005404555525,???,,
E,5179,5199,30.17793404876229,Lanier Pl,,
E,5199,5179,30.17793404876229,Lanier Pl,,
E,5243,69630,182.46507521104516,???,,
E,69630,5243,182.46507521104516,???,,
E,5320,129841,134.14738978607753,South Carolina Ave,,
E,129841,5320,134.14738978607753,South Carolina Ave,,
E,5377,121229,195.9980676068675,Halley Ter,,
E,121229,5377,195.9980676068675,Halley Ter,,
E,5386,20163,115.89766922913833,Brentwood Rd,,
E,5388,97530,124.80454331535887,???,,
E,97530,5388,124.80454331535887,???,,
E,5393,129985,162.3773940000414,Bellevue Dr,,
E,129985,5393,162.3773940000414,Bellevue Dr,,
E,5426,84241,97.94491992303568,4th St,,
E,84241,5426,97.94491992303568,4th St,,
E,5427,50772,130.29528267482755,Southern Ave,,
E,50772,5427,130.29528267482755,Southern Ave,,
E,5464,25148,97.12258092867762,T St,,
E,25148,5464,97.12258092867762,T St,,
E,5467,105010,225.98895928697252,Bruce Pl,,
E,105010,5467,225.98895928697252,Bruce Pl,,
E,5471,19380,67.87163917928866,Yuma St,,
E,19380,5471,67.87163917928866,Yuma St,,
E,5649,36035,179.79377943108713,???,,
E,36035,5649,179.79377943108713,???,,
E,5653,84018,99.97133727601515,Alabama Ave,,
E,84018,5653,99.97133727601515,Alabama Ave,,
E,5716,30498,78.80069351914312,L St,,
E,5736,46925,39.651698250518265,Adams Mill Rd,,
E,46925,5736,39.651698250518265,Adams Mill Rd,,
E,5750,250921,55.46534832089778,???,,
E,250921,5750,55.46534832089778,???,,
E,5755,5776,162.76347635749624,???,,
E,5776,5755,162.76347635749624,???,,
E,5814,86736,89.35084842340234,???,,
E,5820,181784,65.50018049661529,Adams Mill Rd,,
E,181784,5820,65.50018049661529,Adams Mill Rd,,
E,5916,90861,140.61815462967084,C St,,
E,90861,5916,140.61815462967084,C St,,
E,5945,73728,137.47565671269467,???,,
E,73728,5945,137.47565671269467,???,,
E,6011,101917,58.992915838155106,Dix St,,
E,101917,6011,58.992915838155106,Dix St,,
E,6024,138318,51.81210814847881,???,,
E,138318,6024,51.81210814847881,???,,
E,6090,21521,146.03218063071733,Burbank St,,
E,21521,6090,146.03218063071733,Burbank St,,
E,6103,133323,128.05230894480627,???,,
E,133323,6103,128.05230894480627,???,,
E,6132,136439,160.5518484647299,Livingston Rd,,
E,136439,6132,160.5518484647299,Livingston Rd,,
E,6273,23100,75.35558411624092,Livingston Rd,,
E,23100,6273,75.35558411624092,Livingston Rd,,
E,6326,6346,61.2324260137984,???,,
E,6346,6326,61.2324260137984,???,,
E,6391,171905,111.8370850248684,Floral Pl,,
E,171905,6391,111.8370850248684,Floral Pl,,
E,6437,103174,115.0903256478685,13th Pl,,
E,103174,6437,115.0903256478685,13th Pl,,
E,6538,6552,58.35079205863663,Missouri Ave,,
E,6552,6538,58.35079205863663,Missouri Ave,,
E,6574,47551,118.34913389460712,Vermont Ave,,
E,47551,6574,118.34913389460712,Vermont Ave,,
E,6605,6706,325.6573042353063,MacArthur Blvd,,
E,6706,6605,325.6573042353063,MacArthur Blvd,,
E,6622,74357,175.23652468941418,Martin Luther King Jr Ave,,
E,74357,6622,175.23652468941418,Martin Luther King Jr Ave,,
E,6674,32428,43.82632221180943,Adams Mill Rd,,
E,32428,6674,43.82632221180943,Adams Mill Rd,,
E,6705,100014,53.75030544398048,???,,
E,100014,6705,53.75030544398048,???,,
E,6762,160060,117.30312788631787,???,,
E,160060,6762,117.30312788631787,???,,
E,6776,93985,49.564907237534385,???,,
E,6853,9686,59.62423572208237,Allen Pl,,
E,9686,6853,59.62423572208237,Allen Pl,,
E,6883,171801,291.2885180213731,???,,
E,171801,6883,291.2885180213731,???,,
E,6900,6919,40.27976823954676,???,,
E,6919,6900,40.27976823954676,???,,
E,6924,94006,139.89859190281746,Fort Davis St,,
E,94006,6924,139.89859190281746,Fort Davis St,,
E,6987,49453,96.37612621461626,Michigan Ave,,
E,49453,6987,96.37612621461626,Michigan Ave,,
E,7005,29559,241.04531889162607,???,,
E,29559,7005,241.04531889162607,???,,
E,7039,18490,191.51063349048331,Rock Creek Church Rd,,
E,18490,7039,191.51063349048331,Rock Creek Church Rd,,
E,7119,7135,59.846810248829094,6th St,,
E,7135,7119,59.846810248829094,6th St,,
E,7173,52160,50.97874499258825,13th St,,
E,7174,82270,171.1772861118427,???,,
E,82270,7174,171.1772861118427,???,,
E,7192,7215,41.592440747723145,???,,
E,7215,7192,41.592440747723145,???,,
E,7192,99350,57.3049646989016,???,,
E,99350,7192,57.3049646989016,???,,
E,7216,112481,116.94708317037966,???,,
E,112481,7216,116.94708317037966,???,,
E,7220,7238,226.7832527118634,???,,
E,7238,7220,226.7832527118634,???,,
E,7517,137562,31.262662376780288,Decatur St,,
E,137562,7517,31.262662376780288,Decatur St,,
E,7576,19697,118.08853999638569,A St,,
E,19697,7576,118.08853999638569,A St,,
E,7640,67784,29.4651199051497,3rd St,,
E,67784,7640,29.4651199051497,3rd St,,
E,7670,7693,156.7388265616206,???,,
E,7693,7670,156.7388265616206,???,,
E,7731,56232,202.37623457153475,Franklin St,,
E,56232,7731,202.37623457153475,Franklin St,,
E,7758,7781,84.74373150199702,???,,
E,7781,7758,84.74373150199702,???,,
E,7788,114908,68.73736214396327,???,,
E,114908,7788,68.73736214396327,???,,
E,7788,121593,115.8594276801189,???,,
E,121593,7788,115.8594276801189,???,,
E,7800,35301,65.57681032134994,Varney St,,
E,35301,7800,65.57681032134994,Varney St,,
E,7842,72076,50.61495323047989,Lafayette Ave,,
E,72076,7842,50.61495323047989,Lafayette Ave,,
E,7874,49552,32.96358574621917,Adrian St,,
E,49552,7874,32.96358574621917,Adrian St,,
E,7879,54445,150.53061006488957,S St,,
E,54445,7879,150.53061006488957,S St,,
E,7889,7909,136.93615061016254,???,,
E,7909,7889,136.93615061016254,???,,
E,7910,7937,81.26964856846831,???,,
E,7937,7910,81.26964856846831,???,,
E,8019,8040,141.58698640950868,Park Rd,,
E,8040,8019,141.58698640950868,Park Rd,,
E,8045,205922,258.79181971975777,???,,
E,205922,8045,258.79181971975777,???,,
E,8071,49092,46.50105748560658,Lincoln Memorial Cir,,
E,49092,8071,46.50105748560658,Lincoln Memorial Cir,,
E,8078,269051,102.36482079837967,Walter Aly,,
E,269051,8078,102.36482079837967,Walter Aly,,
E,8138,8157,27.40621565239784,???,,
E,8176,38286,36.6803704473825,???,,
E,38286,8176,36.6803704473825,???,,
E,8197,40675,191.29599294488816,???,,
E,40675,8197,191.29599294488816,???,,
E,8247,29014,80.29657462031331,Tilden St,,
E,29014,8247,80.29657462031331,Tilden St,,
E,8247,72341,106.52826599572369,???,,
E,72341,8247,106.52826599572369,???,,
E,8275,16707,40.443538990564065,Mansion Dr,,
E,16707,8275,40.443538990564065,Mansion Dr,,
E,8312,104158,52.846543226880115,???,,
E,104158,8312,52.846543226880115,???,,
E,8315,88365,140.13150559090565,???,,
E,88365,8315,140.13150559090565,???,,
E,8316,44341,147.4055614989466,Whittier Pl,,
E,44341,8316,147.4055614989466,Whittier Pl,,
E,8324,81542,38.485565203941874,???,,
E,8334,106537,87.75297843468664,8th St,,
E,106537,8334,87.75297843468664,8th St,,
E,8351,94344,133.3000546544315,???,,
E,94344,8351,133.3000546544315,???,,
E,8356,270043,95.83273307467428,Willow St,,
E,270043,8356,95.83273307467428,Willow St,,
E,8357,8379,76.4915416746606,Southern Ave,,
E,8379,8357,76.4915416746606,Southern Ave,,
E,8387,16618,56.948389689196404,Alaska Ave,,
E,16618,8387,56.948389689196404,Alaska Ave,,
E,8394,250885,154.33906699452143,28th St,,
E,250885,8394,154.33906699452143,28th St,,
E,8424,17509,48.475354536787684,???,,
E,17509,8424,48.475354536787684,???,,
E,8465,59382,33.622192154523496,A St,,
E,8471,146805,274.68533738540884,???,,
E,146805,8471,274.68533738540884,???,,
E,8508,8343,33.97507626424368,Interstate 66,,
E,8508,8345,43.6111479360618,???,,
E,8549,31340,122.810629489115,39th St,,
E,31340,8549,122.810629489115,39th St,,
E,8568,8589,107.73838094795269,Broad Branch Ter,,
E,8589,8568,107.73838094795269,Broad Branch Ter,,
E,8568,59696,57.71233437033072,Fessenden St,,
E,59696,8568,57.71233437033072,Fessenden St,,
E,8598,85157,112.23869741982536,Quincy St,,
E,85157,8598,112.23869741982536,Quincy St,,
E,8648,36714,107.16041305737473,11th St,,
E,36714,8648,107.16041305737473,11th St,,
E,8681,44540,55.97843195599653,Colorado Ave,,
E,44540,8681,55.97843195599653,Colorado Ave,,
E,8722,8745,133.10190591792164,???,,
E,8745,8722,133.10190591792164,???,,
E,8795,6836,50.61190969234179,Spring Pl,,
E,8802,80039,106.9575846030632,Butternut St,,
E,80039,8802,106.9575846030632,Butternut St,,
E,8817,137259,113.9907786793555,???,,
E,137259,8817,113.9907786793555,???,,
E,8853,268065,63.51874440142882,Tucker St,,
E,268065,8853,63.51874440142882,Tucker St,,
E,8914,28532,67.32203215449303,E St,,
E,28532,8914,67.32203215449303,E St,,
E,8958,84988,51.20119201955541,Kalmia Rd,,
E,84988,8958,51.20119201955541,Kalmia Rd,,
E,8987,92033,194.76073154773462,???,,
E,92033,8987,194.76073154773462,???,,
E,8987,93385,186.42095355505592,Ordway St,,
E,93385,8987,186.42095355505592,Ordway St,,
E,9008,52181,204.13062051999307,???,,
E,52181,9008,204.13062051999307,???,,
E,9034,36665,92.757435936352,Tennessee Ave,,
E,36665,9034,92.757435936352,Tennessee Ave,,
E,9040,136639,284.72275097356965,???,,
E,136639,9040,284.72275097356965,???,,
E,9093,101610,107.74785600174698,Galveston St,,
E,9109,70129,234.03217495721364,North Capitol St,,
E,70129,9109,234.03217495721364,North Capitol St,,
E,9116,55474,83.33176143284234,Harrison St,,
E,55474,9116,83.33176143284234,Harrison St,,
E,9127,9337,178.70374530131113,Railroad Ave,,
E,9337,9127,178.70374530131113,Railroad Ave,,
E,9140,32434,96.2549385159173,Lee St,,
E,32434,9140,96.2549385159173,Lee St,,
E,9162,49655,223.5555421015702,???,,
E,49655,9162,223.5555421015702,???,,
E,9173,9200,90.97537058789094,???,,
E,9200,9173,90.97537058789094,???,,
E,9173,9202,105.09894855150819,???,,
E,9202,9173,105.09894855150819,???,,
E,9203,24964,116.5496606167753,???,,
E,24964,9203,116.5496606167753,???,,
E,9220,9245,81.75607245556436,Supply Ln,,
E,9245,9220,81.75607245556436,Supply Ln,,
E,9220,82868,37.05228007641103,Perimeter West Rd,,
E,9249,54424,69.74216921954122,???,,
E,54424,9249,69.74216921954122,???,,
E,9255,107885,154.0950313229451,???,,
E,107885,9255,154.0950313229451,???,,
E,9282,154403,163.8840655320425,???,,
E,154403,9282,163.8840655320425,???,,
E,9421,160339,57.30321580547758,???,,
E,160339,9421,57.30321580547758,???,,
E,9458,53057,72.77845274095138,???,,
E,53057,9458,72.77845274095138,???,,
E,9593,100241,117.25258484486403,K St,,
E,9618,75732,102.82880099059074,North Carolina Ave,,
E,75732,9618,102.82880099059074,North Carolina Ave,,
E,9650,146263,155.74204394892007,Congress St,,
E,146263,9650,155.74204394892007,Congress St,,
E,9679,122506,126.54600328063052,22nd St,,
E,122506,9679,126.54600328063052,22nd St,,
E,9697,15863,67.67258026835718,???,,
E,15863,9697,67.67258026835718,???,,
E,9745,12269,92.25885941935282,D St,,
E,12269,9745,92.25885941935282,D St,,
E,9846,89364,64.24951518351807,Fernway Rd,,
E,89364,9846,64.24951518351807,Fernway Rd,,
E,9892,21763,37.26856511237722,Upshur St,,
E,21763,9892,37.26856511237722,Upshur St,,
E,9892,54507,40.186906178668195,Upshur St,,
E,54507,9892,40.186906178668195,Upshur St,,
E,9969,103472,77.1259150694886,???,,
E,103472,9969,77.1259150694886,???,,
E,9981,94726,90.18399467822327,Iowa Ave,,
E,94726,9981,90.18399467822327,Iowa Ave,,
E,9982,126990,132.83585174119224,C St,,
E,126990,9982,132.83585174119224,C St,,
E,9999,121046,66.52061328148382,40th Pl,,
E,121046,9999,66.52061328148382,40th Pl,,
E,9999,137121,155.83817715568387,D St,,
E,137121,9999,155.83817715568387,D St,,
E,10011,10033,201.41806869539369,???,,
E,10033,10011,201.41806869539369,???,,
E,10074,87441,237.31367043758172,Hobart St,,
E,87441,10074,237.31367043758172,Hobart St,,
E,10083,47044,116.60477701201958,???,,
E,47044,10083,116.60477701201958,???,,
E,10114,20679,102.9747275701272,???,,
E,20679,10114,102.9747275701272,???,,
E,10197,136912,107.96038446607812,???,,
E,136912,10197,107.96038446607812,???,,
E,10241,42706,195.19418370287167,Spruce Dr,,
E,42706,10241,195.19418370287167,Spruce Dr,,
E,10257,13644,48.652508060931716,East Capitol St,,
E,10268,47588,28.28076707929577,East Capitol St,,
E,10294,1559,125.90801018587491,15th St,,
E,10316,111436,256.21834743893345,???,,
E,111436,10316,256.21834743893345,???,,
E,10340,10362,46.898616942639585,???,,
E,10380,61225,110.3769840174441,Ordway St,,
E,61225,10380,110.3769840174441,Ordway St,,
E,10385,10412,107.74413195244978,???,,
E,10412,10385,107.74413195244978,???,,
E,10429,106518,221.68557447707502,???,,
E,106518,10429,221.68557447707502,???,,
E,10442,106510,160.69512690540535,26th St,,
E,106510,10442,160.69512690540535,26th St,,
E,10606,59933,45.78326051880286,???,,
E,59933,10606,45.78326051880286,???,,
E,10606,133238,27.63705375064197,???,,
E,133238,10606,27.63705375064197,???,,
E,10627,174436,402.47347061083303,Yuma St,,
E,174436,10627,402.47347061083303,Yuma St,,
E,10707,119753,162.4226732706933,Macomb St,,
E,119753,10707,162.4226732706933,Macomb St,,
E,10728,26174,69.92834442231158,???,,
E,26174,10728,69.92834442231158,???,,
E,10818,56859,172.15801151797723,Montana Ave,,
E,56859,10818,172.15801151797723,Montana Ave,,
E,10851,118823,345.7186778630763,Valley Ave,,
E,118823,10851,345.7186778630763,Valley Ave,,
E,10885,171290,173.75958282527546,Benning Rd,,
E,171290,10885,173.75958282527546,Benning Rd,,
E,10931,16113,137.21489376161873,???,,
E,16113,10931,137.21489376161873,???,,
E,11029,11056,62.0298663327589,???,,
E,11060,16538,180.01088391525207,???,,
E,16538,11060,180.01088391525207,???,,
E,11116,68807,56.81500240371186,???,,
E,11216,18583,46.647604635169685,Cumberland St,,
E,18583,11216,46.647604635169685,Cumberland St,,
E,11247,187213,166.85398206895832,Yuma St,,
E,187213,11247,166.85398206895832,Yuma St,,
E,11307,86139,162.9869724726612,???,,
E,86139,11307,162.9869724726612,???,,
E,11307,74546,62.25763402393993,Anacostia Rd,,
E,11317,57923,91.97888469008501,Yuma Pl,,
E,57923,11317,91.97888469008501,Yuma Pl,,
E,11382,93528,286.96665664774343,???,,
E,93528,11382,286.96665664774343,???,,
E,11386,67761,121.14138588779947,???,,
E,67761,11386,121.14138588779947,???,,
E,11409,11424,106.54461533598553,Galloway St,,
E,11424,11409,106.54461533598553,Galloway St,,
E,11434,15648,251.40175311887285,Ridge Pl,,
E,11438,242204,217.55544085096795,Anacostia Rd,,
E,242204,11438,217.55544085096795,Anacostia Rd,,
E,11439,86543,129.27972669118694,???,,
E,86543,11439,129.27972669118694,???,,
E,11466,134671,59.30633661417107,???,,
E,134671,11466,59.30633661417107,???,,
E,11466,50155,58.92159350894934,???,,
E,50155,11466,58.92159350894934,???,,
E,11474,95750,114.36938293790652,South Capitol St,,
E,95750,11474,114.36938293790652,South Capitol St,,
E,11487,41233,62.197383344359885,Blakney Ln,,
E,41233,11487,62.197383344359885,Blakney Ln,,
E,11496,63870,66.82582871621933,Mississippi Ave,,
E,63870,11496,66.82582871621933,Mississippi Ave,,
E,11497,141588,181.09875306372678,Alabama Ave,,
E,141588,11497,181.09875306372678,Alabama Ave,,
E,11516,121925,120.21004779304857,Penn St,,
E,121925,11516,120.21004779304857,Penn St,,
E,11552,106259,38.92536826561165,???,,
E,106259,11552,38.92536826561165,???,,
E,11564,31320,134.52661389669197,???,,
E,31320,11564,134.52661389669197,???,,
E,11576,77932,190.85694762991275,Nelson Pl,,
E,77932,11576,190.85694762991275,Nelson Pl,,
E,11586,11608,63.242451345062065,31st Pl,,
E,11608,11586,63.242451345062065,31st Pl,,
E,11617,73576,105.40633220270665,???,,
E,73576,11617,105.40633220270665,???,,
E,11656,91357,154.72115650921376,Alabama Ave,,
E,91357,11656,154.72115650921376,Alabama Ave,,
E,11683,121289,165.46760889065484,5th St,,
E,121289,11683,165.46760889065484,5th St,,
E,11683,11705,63.79674051832268,5th St,,
E,11705,11683,63.79674051832268,5th St,,
E,11745,11767,47.308950035925385,???,,
E,11767,11745,47.308950035925385,???,,
E,11782,5491,39.57886309310309,???,,
E,11798,16876,61.627162576987836,Angell St,,
E,16876,11798,61.627162576987836,Angell St,,
E,11897,32662,98.53886759974557,???,,
E,32662,11897,98.53886759974557,???,,
E,11964,31058,42.74632584947757,Sheridan St,,
E,31058,11964,42.74632584947757,Sheridan St,,
E,12320,100522,236.46045756189795,Canal St,,
E,100522,12320,236.46045756189795,Canal St,,
E,12326,33770,128.29368024038016,Jefferson St,,
E,33770,12326,128.29368024038016,Jefferson St,,
E,12335,12353,59.40076976976042,???,,
E,12353,12335,59.40076976976042,???,,
E,12367,12390,76.86390596596078,R St,,
E,12390,12367,76.86390596596078,R St,,
E,12529,51632,38.007262953320776,56th St,,
E,51632,12529,38.007262953320776,56th St,,
E,12624,12644,51.82855133034743,???,,
E,12644,12624,51.82855133034743,???,,
E,12732,150519,95.87488859649565,Minnesota Ave,,
E,150519,12732,95.87488859649565,Minnesota Ave,,
E,12737,28918,91.12299985804665,9th St,,
E,28918,12737,91.12299985804665,9th St,,
E,12741,100757,66.62016489074247,Woodland Dr,,
E,100757,12741,66.62016489074247,Woodland Dr,,
E,12757,19675,45.992701614024426,18th St,,
E,19675,12757,45.992701614024426,18th St,,
E,12829,234427,59.37695714487251,???,,
E,234427,12829,59.37695714487251,???,,
E,12840,48694,116.81981134305906,???,,
E,48694,12840,116.81981134305906,???,,
E,12907,74969,59.668886307441824,California St,,
E,74969,12907,59.668886307441824,California St,,
E,12924,156066,60.355549301573845,???,,
